Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2021-10-08,,76.2,,,83.3,,
2021-10-09,,,,,,,
2021-10-10,19.1,,,135.9,,,18.4
2021-10-11,19.1,,,,,,18.5
2021-10-12,,,,135.8,82.8,,
2021-10-13,19.2,,4.8,,,15.2,
2021-10-14,,,5.1,,,,
2021-10-15,19.0,76.1,,135.8,83.3,,
2021-10-16,,76.5,,136.8,,,
2021-10-17,,,,,,,
2021-10-18,,76.4,4.6,,,17.4,18.7
2021-10-19,,,,137.3,,,
2021-10-20,,,4.3,,,,19.3
2021-10-21,,76.5,4.6,,,17.5,18.7
2021-10-22,,76.3,,,,17.4,
2021-10-23,,76.8,4.6,136.8,,17.2,18.1
2021-10-24,,,,136.9,,,17.8
2021-10-25,,,,,,16.9,18.3
2021-10-26,18.0,,,137.5,,,18.4
2021-10-27,18.1,,,137.5,,,
2021-10-28,,,,,82.9,17.0,
2021-10-29,,,,137.4,,,18.2
2021-10-30,18.0,,,,82.9,,
2021-10-31,,,,,83.6,,
2021-11-01,18.0,76.9,5.3,,,16.8,
2021-11-02,,,4.8,,83.7,16.8,
2021-11-03,,76.8,,,,,
2021-11-04,18.0,,,136.5,,16.7,17.9
2021-11-05,,,5.3,136.0,,16.3,
2021-11-06,,,,136.8,83.8,,
2021-11-07,,,,,,,17.2
2021-11-08,,,,,,16.2,
2021-11-09,,,5.3,,84.1,,
2021-11-10,,84.6,5.5,138.3,84.1,,17.9
2021-11-11,,,5.5,,,16.8,18.2
2021-11-12,,84.6,,139.3,85.0,,
2021-11-13,,,,138.5,,16.5,17.8
2021-11-14,,85.0,,,,,
2021-11-15,,85.2,,138.3,,,
2021-11-16,16.9,84.9,,,,,18.0
2021-11-17,17.1,,,,85.3,,17.6
2021-11-18,18.4,,14.0,,,11.3,14.1
2021-11-19,,92.0,,,,,
2021-11-20,18.9,,15.4,,,10.4,
2021-11-21,18.7,,15.7,141.3,88.4,10.7,14.0
2021-11-22,18.9,,,,88.2,,
2021-11-23,19.0,,16.1,,88.6,10.4,
2021-11-24,,,,,88.6,,
2021-11-25,,,,143.4,88.9,,13.9
2021-11-26,,,,,,,13.9
2021-11-27,,,,,88.6,,
2021-11-28,,,16.3,,,10.3,14.2
2021-11-29,,,16.3,,,,
2021-11-30,,,,,,10.6,
2021-12-01,,,16.9,144.3,,,
2021-12-02,,93.2,,,89.5,,13.4
2021-12-03,,93.1,16.9,,,,
2021-12-04,,,,144.4,,,13.8
2021-12-05,19.8,,,144.4,,10.0,
2021-12-06,20.1,,,,90.4,,
2021-12-07,,93.4,,,,9.9,
2021-12-08,,93.4,17.4,145.1,,,
2021-12-09,,,,,91.5,,14.6
2021-12-10,19.9,,,145.1,,,
2021-12-11,,,,,91.1,,14.6
2021-12-12,,93.2,17.6,,91.6,,14.3
2021-12-13,19.5,,,,91.6,10.7,14.1
2021-12-14,19.5,,,146.1,,10.7,14.6
2021-12-15,19.3,,,,,,
2021-12-16,19.4,93.7,,,,,
2021-12-17,,,,,,,14.1
2021-12-18,,,,,92.5,,14.4
2021-12-19,19.2,,,,,,14.7
2021-12-20,,,,146.4,,,
2021-12-21,,94.0,,145.6,,,14.3
2021-12-22,,,,,92.8,,13.8
2021-12-23,,,,,,,14.0
2021-12-24,,94.0,18.1,146.0,,,
2021-12-25,19.1,,,,,,
2021-12-26,,94.5,18.1,,,,
2021-12-27,,,,,,,
2021-12-28,,,,,,,14.4
2021-12-29,,94.8,,,93.6,10.9,14.2
2021-12-30,,94.8,,,93.9,,
2021-12-31,,94.6,18.1,,93.4,,
2022-01-01,19.1,,18.0,,,,
2022-01-02,,,,,93.9,11.1,
2022-01-03,,94.7,18.0,145.6,,,
2022-01-04,,95.0,,,,,
2022-01-05,,,,,94.0,,14.5
2022-01-06,18.9,,,,,10.7,
2022-01-07,18.8,,,,,,
2022-01-08,,94.9,,145.7,94.0,,
2022-01-09,18.9,,,,93.8,,
2022-01-10,,,,,,11.0,
2022-01-11,,,18.0,145.1,93.7,10.8,13.7
2022-01-12,,,,,93.6,10.7,
2022-01-13,19.1,95.0,,,,,13.5
2022-01-14,19.0,95.1,,145.5,,,14.2
2022-01-15,,95.1,,,,,14.1
2022-01-16,19.1,95.3,,145.4,94.0,11.3,
2022-01-17,,,,,,10.9,13.8
2022-01-18,,95.6,,,,10.5,
2022-01-19,19.1,,,144.6,,,
2022-01-20,19.0,,,,,,
2022-01-21,,,18.0,145.2,,11.4,
2022-01-22,18.5,,,,,,
2022-01-23,,,,145.2,94.1,,14.2
2022-01-24,,,,,,11.6,
2022-01-25,18.7,,,,,,14.1
2022-01-26,,,17.8,,,12.0,14.0
2022-01-27,,,,,94.0,11.9,
2022-01-28,18.8,,,,,11.9,14.2
2022-01-29,,,,,,,
2022-01-30,19.2,,,,,,14.1
2022-01-31,,,17.9,,94.0,,
2022-02-01,19.5,,,146.0,94.1,11.6,
2022-02-02,,,,,,,14.0
2022-02-03,,,,,94.2,,13.9
2022-02-04,19.3,,,,,,
2022-02-05,,,,,,,13.8
2022-02-06,,97.0,,,,,
2022-02-07,19.1,,,,94.3,,
2022-02-08,19.1,,17.9,145.5,,,
2022-02-09,19.1,,,145.6,,,
2022-02-10,,,,145.8,,,14.3
2022-02-11,,97.4,18.0,,,12.0,
2022-02-12,,,,,,11.7,14.0
2022-02-13,19.2,97.3,,145.4,94.1,,14.2
2022-02-14,19.4,,18.0,145.3,,,13.9
2022-02-15,,97.5,,,94.4,11.2,13.9
2022-02-16,,97.4,,144.9,,,
2022-02-17,19.3,,,,94.4,11.3,
2022-02-18,,97.4,18.7,145.2,,,14.4
2022-02-19,,97.3,18.7,144.9,,11.0,
2022-02-20,,97.3,,,94.6,,
2022-02-21,19.4,,,,94.4,,
2022-02-22,,,,,94.3,10.7,
2022-02-23,,,18.8,144.7,94.5,10.7,
2022-02-24,19.4,,,,,10.6,
2022-02-25,19.5,,18.8,,,10.5,
2022-02-26,,,,,,10.5,
2022-02-27,,,,,,10.7,
2022-02-28,,,18.9,,,,
2022-03-01,19.4,,,144.3,94.3,,14.4
2022-03-02,,,19.0,,94.2,,
2022-03-03,19.6,,,,,,
2022-03-04,,,19.2,144.5,,,14.6
2022-03-05,,,,,,,
2022-03-06,,,,,,11.1,14.6
2022-03-07,,,,,94.7,,
2022-03-08,19.1,96.9,,,94.8,,13.5
2022-03-09,,,18.4,144.8,,11.1,
2022-03-10,,,,,95.3,,
2022-03-11,19.3,,,,95.1,,
2022-03-12,,,18.4,144.1,,10.8,
2022-03-13,19.8,,,,95.1,10.8,13.1
2022-03-14,,,,143.8,,10.5,12.9
2022-03-15,,,,,,,
2022-03-16,,95.5,18.6,143.7,95.0,,13.2
2022-03-17,19.4,,,143.9,95.0,,13.5
2022-03-18,,,,,95.5,,
2022-03-19,19.2,,,,96.0,,
2022-03-20,19.2,94.6,,,95.7,11.4,14.4
2022-03-21,,96.1,17.3,,95.3,12.2,
2022-03-22,19.3,,,,,,
2022-03-23,19.5,97.2,,,,,15.4
2022-03-24,,,,149.4,96.0,,15.1
2022-03-25,19.1,,,,,11.7,
2022-03-26,,,17.3,149.5,,11.8,
2022-03-27,,,,149.2,,,
2022-03-28,,,,148.8,,,
2022-03-29,,,,,,,
2022-03-30,,,,,97.0,,
2022-03-31,18.5,,,149.6,,,
2022-04-01,,,,,96.5,11.9,15.9
2022-04-02,,,,,,,15.6
2022-04-03,,,,149.6,96.2,,
2022-04-04,,,15.5,149.3,96.2,11.5,
2022-04-05,18.4,96.0,15.7,,,11.7,
2022-04-06,,,,149.9,,,
2022-04-07,,96.3,,149.6,,12.0,
2022-04-08,18.4,,,,,11.4,
2022-04-09,18.6,,13.9,,96.3,11.2,15.7
2022-04-10,18.8,,13.6,148.2,,,
2022-04-11,,,,,,,
2022-04-12,18.9,94.1,,148.3,96.4,,
2022-04-13,,,,,,,16.9
2022-04-14,,,14.6,,97.2,,16.4
2022-04-15,18.1,,,,,11.8,16.6
2022-04-16,,,,,,11.9,
2022-04-17,,,14.1,,,,17.0
2022-04-18,17.7,,13.9,,,,17.4
2022-04-19,,,,153.2,,,
2022-04-20,,96.0,,153.0,,12.8,
2022-04-21,17.4,,,153.2,99.7,,
2022-04-22,,,,152.5,,11.8,
2022-04-23,,,,,,,
2022-04-24,18.7,,,,,,
2022-04-25,,,,152.3,,11.6,
2022-04-26,,,,,,,
2022-04-27,,,,,98.9,11.6,15.8
2022-04-28,,,,152.8,99.2,,
2022-04-29,,,,,99.1,,
2022-04-30,,,,,,,
2022-05-01,18.2,96.7,,,,,
2022-05-02,,,,,,,
2022-05-03,,97.3,,,101.3,13.3,
2022-05-04,17.6,,13.7,151.2,,12.8,
2022-05-05,18.4,97.3,,150.4,,,
2022-05-06,,,,,,11.7,
2022-05-07,,97.9,,,100.8,,
2022-05-08,19.6,,,,,10.9,
2022-05-09,19.4,97.1,14.3,151.9,,,16.4
2022-05-10,,,,,,12.1,
2022-05-11,,96.7,,,,,
2022-05-12,,97.0,13.3,152.0,,,17.5
2022-05-13,,,13.3,,,12.1,
2022-05-14,,,,151.5,,,
2022-05-15,,97.2,,,,,
2022-05-16,,,,,,,
2022-05-17,,97.2,,150.5,,,
2022-05-18,18.4,,13.8,,,,
2022-05-19,17.9,96.5,,,,,17.2
2022-05-20,18.2,,13.1,,,,16.6
2022-05-21,18.1,,,150.4,,,
2022-05-22,,,14.0,,,11.5,15.7
2022-05-23,,,13.9,,,11.1,15.1
2022-05-24,18.9,,,,100.5,10.7,
2022-05-25,,96.4,,,,,
2022-05-26,,,13.8,,,,16.3
2022-05-27,18.0,,,150.2,,,16.1
2022-05-28,,,13.8,,,,
2022-05-29,17.6,,,,,,
2022-05-30,,,,,,11.8,
2022-05-31,,97.2,,,,11.7,15.8
2022-06-01,18.4,,14.3,,102.3,,
2022-06-02,,,,,102.5,,
2022-06-03,,,,149.3,,,16.0
2022-06-04,,,,,,,15.7
2022-06-05,19.3,96.7,,147.4,,,
2022-06-06,19.1,96.5,14.3,,,,
2022-06-07,,,,,100.3,,
2022-06-08,,,14.7,,,10.4,
2022-06-09,19.3,,,,101.2,10.9,16.6
2022-06-10,,96.2,14.7,,,10.3,15.6
2022-06-11,,,14.8,145.4,,,
2022-06-12,,,,,100.9,,
2022-06-13,,,13.9,,100.3,,
2022-06-14,19.5,96.1,,,,,
2022-06-15,,,13.3,145.2,101.3,,
2022-06-16,,,,,,9.5,14.9
2022-06-17,,94.1,,143.4,100.7,,
2022-06-18,,93.2,11.6,,,8.7,
2022-06-19,,,,142.3,,8.8,
2022-06-20,,,11.5,145.2,,,
2022-06-21,,95.2,,145.9,100.7,10.9,15.7
2022-06-22,,,10.5,,,,
2022-06-23,,,,,,,
2022-06-24,,94.9,,,,,
2022-06-25,,,,,,,
2022-06-26,20.2,,,,,11.7,
2022-06-27,,,,,,,
2022-06-28,,96.4,,155.8,,,
2022-06-29,,,,,102.6,,
2022-06-30,,97.6,13.6,,,12.7,
2022-07-01,,96.8,12.8,,,12.7,17.6
2022-07-02,,96.6,,,,,
2022-07-03,,96.9,,,,,17.4
2022-07-04,,,11.2,,,,
2022-07-05,19.5,97.0,11.5,157.1,,,
2022-07-06,20.2,,,,,10.9,
2022-07-07,,,10.8,156.3,,,16.7
2022-07-08,,96.5,,156.4,,10.0,
2022-07-09,,,,156.0,101.2,,
2022-07-10,21.1,,9.3,,,,
2022-07-11,,,,,,8.9,
2022-07-12,21.5,94.3,,,,8.0,15.8
2022-07-13,,93.6,8.6,,,,
2022-07-14,21.7,,8.5,154.4,,,
2022-07-15,22.0,,,,,,
2022-07-16,22.6,,,153.4,100.2,,
2022-07-17,,,,,99.5,7.8,14.9
2022-07-18,,89.6,,,,7.9,
2022-07-19,,,7.7,,,,
2022-07-20,,,,,,,
2022-07-21,,,6.1,150.2,,,
2022-07-22,23.1,90.0,,,,11.9,
2022-07-23,,,4.8,153.2,,,
2022-07-24,,92.4,,,,14.8,
2022-07-25,22.1,,4.1,154.4,,,
2022-07-26,20.9,,,,100.5,14.6,
2022-07-27,,,3.4,,,,
2022-07-28,,,,,,,
2022-07-29,,93.7,,,,,
2022-07-30,21.4,93.9,,,,14.5,14.8
2022-07-31,22.2,,,,,,
2022-08-01,,,,,99.0,,14.4
2022-08-02,,93.3,,153.2,,14.4,
2022-08-03,,,,,,14.3,
2022-08-04,,,5.2,153.2,,,
2022-08-05,,91.7,,152.8,,13.7,
2022-08-06,23.5,,6.2,,99.6,,
2022-08-07,,,,,,,13.9
2022-08-08,23.8,,6.6,,,13.8,
2022-08-09,,87.9,,,99.5,,12.7
2022-08-10,24.1,,,,,13.1,
2022-08-11,,,7.1,,,13.2,
2022-08-12,24.3,,,,99.5,,12.2
2022-08-13,24.3,,,151.4,97.2,,12.2
2022-08-14,,,,,95.9,13.4,
2022-08-15,,,7.0,,,,12.6
2022-08-16,24.6,,,,,,
2022-08-17,,,,,95.8,,
2022-08-18,24.9,,,151.4,,14.3,12.9
2022-08-19,,,,,,,12.1
2022-08-20,,,,153.0,94.7,14.3,13.2
2022-08-21,25.0,,,,,,
2022-08-22,,,,153.8,,14.3,
2022-08-23,25.2,77.9,,154.4,94.2,,
2022-08-24,,78.1,,,,,
2022-08-25,,,,,,,
2022-08-26,25.7,,,,,13.9,14.9
2022-08-27,,,,156.8,93.4,14.0,15.2
2022-08-28,25.8,,,156.7,,,15.3
2022-08-29,25.9,,7.9,,92.9,,
2022-08-30,,,,,,14.6,
2022-08-31,26.3,,7.9,,,,
2022-09-01,,,,157.1,,,
2022-09-02,,,,,,,
2022-09-03,,74.8,,,93.3,,
2022-09-04,,,,,,,
2022-09-05,26.3,74.9,,156.7,,,17.2
2022-09-06,,,7.8,,,,16.3
2022-09-07,26.8,,,,,15.4,17.4
2022-09-08,,73.7,,,,,
2022-09-09,,,7.1,158.5,,15.5,
2022-09-10,,,,157.5,,,
2022-09-11,,,,157.9,93.6,15.4,
2022-09-12,,,,,,,18.7
2022-09-13,,,6.9,,,,
2022-09-14,,,,160.1,,,19.9
2022-09-15,,,,,,,
2022-09-16,,,,160.4,,,20.2
2022-09-17,,,,160.8,93.1,,
2022-09-18,,73.6,6.2,,,16.5,
2022-09-19,,73.5,,,,,
2022-09-20,,,,,93.0,16.1,21.8
2022-09-21,,,,,93.1,,21.9
2022-09-22,,,6.4,,,,
2022-09-23,26.2,74.5,,,,,
2022-09-24,,75.1,6.1,,,,
2022-09-25,25.9,,,162.8,,16.3,
2022-09-26,,,,,97.0,,21.5
2022-09-27,,79.4,5.3,163.2,97.5,16.6,
2022-09-28,25.5,,,163.6,97.4,16.5,
2022-09-29,26.6,80.2,,,,,23.0
2022-09-30,,,4.7,,,,
2022-10-01,,,,,96.9,,
2022-10-02,26.8,80.5,5.1,,,16.0,
2022-10-03,,,5.9,,,,
2022-10-04,,,6.0,,95.9,16.1,
2022-10-05,28.1,80.8,,164.6,,,
2022-10-06,27.1,,,166.0,97.7,,
2022-10-07,,86.5,,,,,
2022-10-08,23.9,,,,,24.1,
2022-10-09,,89.3,,,,,
2022-10-10,,89.6,,,,25.3,
2022-10-11,,89.8,,,,,20.4
2022-10-12,,,,175.4,100.2,,19.8
2022-10-13,22.8,,,,100.2,,
2022-10-14,,,,,,,
2022-10-15,22.4,89.8,,176.0,,,
2022-10-16,22.6,89.7,,,,,
2022-10-17,,,,,,,19.9
2022-10-18,,,,,,22.5,19.3
2022-10-19,23.2,,4.3,,,,19.6
2022-10-20,,,,175.2,98.9,,18.9
2022-10-21,,,3.6,,,,
2022-10-22,23.0,88.8,,,,,
2022-10-23,23.4,,,,98.4,,
2022-10-24,,,,,,,19.2
2022-10-25,,,4.1,174.7,,22.9,
2022-10-26,23.3,,,,,23.6,
2022-10-27,,,3.0,179.0,99.7,,
2022-10-28,22.7,,3.3,,,,
2022-10-29,,89.4,,,,23.4,19.7
2022-10-30,,,3.5,,,,
2022-10-31,,89.2,,,99.4,,
2022-11-01,,89.3,,,,,
2022-11-02,,,,183.5,,,
2022-11-03,,,3.6,,,,
2022-11-04,,,,,99.4,23.0,
2022-11-05,23.7,89.7,,,,,
2022-11-06,,,,183.9,,22.3,18.4
2022-11-07,,,3.3,,,,18.8
2022-11-08,,,,,,,19.1
2022-11-09,,89.5,,184.3,,23.3,
2022-11-10,23.8,,,,,,
2022-11-11,,,3.3,,,,18.8
2022-11-12,23.9,,,,99.9,22.9,
2022-11-13,,,,,,,
2022-11-14,,,,184.7,99.6,,
2022-11-15,23.3,,,,,,
2022-11-16,23.3,,2.8,,,23.8,
2022-11-17,,,,,,,
2022-11-18,,,3.0,184.8,,23.5,
2022-11-19,,,,,,,19.6
2022-11-20,,92.5,,,,,19.4
2022-11-21,23.5,92.6,,,,23.1,
2022-11-22,23.3,,,,100.2,,
2022-11-23,23.4,93.0,2.8,,,,
2022-11-24,,,2.8,,,,20.0
2022-11-25,,,,,99.8,,18.7
2022-11-26,,,,,,,18.3
2022-11-27,,,2.9,183.6,,23.5,
2022-11-28,22.7,93.9,2.7,,100.8,23.9,
2022-11-29,,,,184.2,,,
2022-11-30,24.2,,4.3,,101.2,,20.0
2022-12-01,,95.3,,184.1,101.0,,
2022-12-02,,95.0,,183.6,100.5,,
2022-12-03,,,2.5,,100.6,,19.9
2022-12-04,,,2.7,183.3,100.5,,
2022-12-05,,95.5,,,,,
2022-12-06,,95.3,,,100.7,,
2022-12-07,,,2.1,,,,
2022-12-08,,95.3,,182.4,,,
2022-12-09,,95.7,2.1,,,23.0,
2022-12-10,,,,,,22.7,20.2
2022-12-11,,,2.7,181.9,,22.7,
2022-12-12,,,,,100.6,,
2022-12-13,,,,,,22.8,20.1
2022-12-14,,,,,,,
2022-12-15,,,,181.1,100.9,,
2022-12-16,,95.7,,,,,20.6
2022-12-17,,,2.8,,100.5,,20.3
2022-12-18,,,,,,,
2022-12-19,,95.4,2.8,,,,
2022-12-20,,,,179.3,,,
2022-12-21,,,,,100.5,,
2022-12-22,,,2.9,178.7,,,
2022-12-23,,95.8,3.1,,,,20.1
2022-12-24,,,,,,22.7,
2022-12-25,,,,,100.6,,
2022-12-26,23.6,96.0,,,,23.0,
2022-12-27,23.7,,3.4,,,23.0,
2022-12-28,23.7,96.3,3.5,,,,
2022-12-29,,,,,,,
2022-12-30,,,3.7,178.2,,,20.0
2022-12-31,,,,177.8,,23.2,
2023-01-01,,,4.1,,101.5,,20.0
2023-01-02,,96.8,,,101.8,23.4,
2023-01-03,23.3,,,,101.6,,20.2
2023-01-04,23.2,,,,,,20.3
2023-01-05,23.4,,,,101.5,,
2023-01-06,,,,,101.6,23.1,19.9
2023-01-07,,95.6,,,,22.5,
2023-01-08,,96.0,,,,,
2023-01-09,,,4.7,,101.2,,
2023-01-10,,,,,,,
2023-01-11,,96.3,,175.4,,,18.2
2023-01-12,23.5,,5.1,,,,
2023-01-13,23.7,96.2,5.1,,,,18.5
2023-01-14,,,5.1,,,,
2023-01-15,,,,175.8,,,
2023-01-16,,96.4,,175.0,,,
2023-01-17,23.3,96.5,4.6,,,23.1,18.7
2023-01-18,,,,,,,
2023-01-19,,96.5,,,101.6,,
2023-01-20,,96.4,,,,,
2023-01-21,,96.6,,,,23.4,18.8
2023-01-22,22.9,,,,,23.7,
2023-01-23,,,,,,,
2023-01-24,23.0,,,,,,19.1
2023-01-25,,96.5,,,,23.5,
2023-01-26,23.0,96.0,,173.2,101.7,23.3,
2023-01-27,,,4.7,,,,19.1
2023-01-28,,96.1,,,101.1,,
2023-01-29,,,,,101.4,,19.2
2023-01-30,,,,,,,19.0
2023-01-31,,,,171.7,,,18.9
2023-02-01,,95.9,,,,,
2023-02-02,,96.4,,,,,19.5
2023-02-03,23.1,,,,101.8,,
2023-02-04,23.1,,,,,24.1,
2023-02-05,,,,,,,
2023-02-06,,95.6,,171.7,,,
2023-02-07,,,,,,,19.6
2023-02-08,,94.9,,171.2,,,
2023-02-09,,,,,,,
2023-02-10,23.1,,6.5,,,,
2023-02-11,23.2,,,171.2,101.5,23.7,
2023-02-12,,,,,101.7,23.8,
2023-02-13,,,,,,24.1,
2023-02-14,,,,,101.8,23.5,
2023-02-15,,95.5,,,102.6,,17.7
2023-02-16,22.9,,,,101.9,,
2023-02-17,22.8,,,,,,
2023-02-18,,95.4,,,,24.3,17.9
2023-02-19,,95.4,6.6,,,24.3,
2023-02-20,22.9,95.3,,,,24.6,18.5
2023-02-21,,95.3,7.3,,101.2,,17.4
2023-02-22,,,,,101.4,24.2,
2023-02-23,,,7.1,,,,17.8
2023-02-24,,,6.9,173.5,,,
2023-02-25,22.9,,,,,24.2,
2023-02-26,22.9,,,173.7,,24.4,
2023-02-27,22.6,,8.0,,,,17.7
2023-02-28,,96.1,,,,,
2023-03-01,,95.4,,,101.4,24.6,18.1
2023-03-02,,,,,,,
2023-03-03,22.8,,,173.4,,,
2023-03-04,,,,,,,
2023-03-05,22.7,,,,,23.7,17.8
2023-03-06,22.7,,8.5,,,24.0,17.6
2023-03-07,22.4,,8.0,,,24.9,18.6
2023-03-08,22.1,,,174.5,,,19.0
2023-03-09,22.2,96.9,7.4,174.0,101.2,22.4,18.3
2023-03-10,21.9,,,,,22.1,18.3
2023-03-11,22.1,96.8,,,101.5,22.1,19.0
2023-03-12,,96.6,,,,,
2023-03-13,,,,,,,
2023-03-14,,96.4,,,,,
2023-03-15,,,7.8,174.9,,20.9,18.8
2023-03-16,,,8.8,175.0,,,
2023-03-17,,,,,,,
2023-03-18,22.3,,,,,,19.0
2023-03-19,,95.1,,175.4,101.6,20.6,19.1
2023-03-20,,,,,,,
2023-03-21,,,,175.8,,,
2023-03-22,,,,,,20.7,
2023-03-23,,94.4,8.7,,,20.6,19.6
2023-03-24,,94.1,,,,20.6,20.0
2023-03-25,,94.8,,,,,19.3
2023-03-26,,,8.9,,,,
2023-03-27,,,,,,20.9,19.6
2023-03-28,,,9.3,176.1,102.6,,
2023-03-29,,,,,,,
2023-03-30,21.8,,,175.1,,,18.9
2023-03-31,,,,,,,
2023-04-01,21.7,,,174.4,,,
2023-04-02,21.9,,9.6,174.6,101.5,19.6,
2023-04-03,,,9.6,,,,
2023-04-04,,,,,,,19.5
2023-04-05,,,,,,,
2023-04-06,,,,,101.6,,20.7
2023-04-07,22.2,,,,101.7,,20.5
2023-04-08,,,,,,,20.7
2023-04-09,,,9.7,178.0,101.8,,
2023-04-10,,95.9,9.6,,,,
2023-04-11,,,9.6,,,21.0,
2023-04-12,,,,177.7,101.8,20.8,
2023-04-13,,,,,,20.6,21.3
2023-04-14,22.3,,9.6,,,,
2023-04-15,22.1,,,177.0,,,
2023-04-16,,92.2,,,,21.0,
2023-04-17,,,,,,,
2023-04-18,22.5,,,,100.8,,21.7
2023-04-19,22.1,,,,,,
2023-04-20,22.0,,,,102.0,21.0,
2023-04-21,22.4,,,,101.3,,
2023-04-22,,,,,,,21.6
2023-04-23,,,,,100.9,,
2023-04-24,,,,178.7,,21.9,
2023-04-25,,89.1,,,,,
2023-04-26,,,,,,,
2023-04-27,,91.2,9.5,,,21.4,21.8
2023-04-28,,,,,101.4,,
2023-04-29,,,,,,,22.0
2023-04-30,,,,,100.8,,20.8
2023-05-01,22.4,,9.5,,,21.9,
2023-05-02,,,,,,,
2023-05-03,,84.1,,,101.3,,
2023-05-04,,,,,,,21.1
2023-05-05,22.6,,9.5,,,,
2023-05-06,,,,,,22.9,
2023-05-07,,,10.7,178.7,,,
2023-05-08,,89.6,11.7,,,,
2023-05-09,,,,,,22.9,22.6
2023-05-10,,,,178.7,,,
2023-05-11,,,,,,,
2023-05-12,,,12.3,,,,
2023-05-13,,,12.4,,,,21.8
2023-05-14,,,12.6,177.6,,,
2023-05-15,,87.6,12.4,177.1,,,
2023-05-16,,,,,,21.5,
2023-05-17,22.5,,12.4,,100.7,,21.5
2023-05-18,,,12.7,,,21.1,20.8
2023-05-19,,,12.5,,,,
2023-05-20,,,12.5,,100.5,,
2023-05-21,,86.1,,176.9,,,
2023-05-22,22.5,86.4,,177.9,,,
2023-05-23,,87.6,,,,,
2023-05-24,22.5,,,,,22.1,
2023-05-25,,,,,,,
2023-05-26,22.7,,,178.1,,,
2023-05-27,23.1,90.1,,,,21.8,
2023-05-28,,,,178.1,,,21.5
