Datetime,WS0202,WS0203,WS0204,WS0205,WS0206,WS0207,WS0208
2019-04-30,11.0,21.2,,,23.2,,8.8
2019-05-01,10.6,21.4,,,,2.8,8.7
2019-05-02,11.1,21.5,16.1,25.7,22.9,2.7,8.6
2019-05-03,10.9,22.0,16.5,,23.4,2.7,
2019-05-04,10.9,21.8,17.0,24.7,23.2,,9.2
2019-05-05,10.9,,,24.1,,,
2019-05-06,,21.8,17.9,24.8,23.3,,8.8
2019-05-07,,,,24.4,23.9,2.9,
2019-05-08,11.6,22.1,,24.4,23.8,,8.9
2019-05-09,,23.3,18.6,24.4,24.1,2.3,8.3
2019-05-10,11.5,22.9,18.7,,23.4,,8.3
2019-05-11,12.0,,,23.0,,,7.6
2019-05-12,,22.9,,23.0,23.1,,8.0
2019-05-13,11.7,22.6,19.1,23.2,,,8.7
2019-05-14,12.0,23.0,,23.4,23.7,2.7,8.5
2019-05-15,,23.2,19.2,23.4,23.9,3.0,8.6
2019-05-16,12.0,,19.4,23.0,23.7,,8.2
2019-05-17,12.2,23.0,19.3,22.6,23.5,,8.4
2019-05-18,,,,22.0,,3.8,8.1
2019-05-19,11.8,23.0,19.9,23.0,,3.9,9.2
2019-05-20,12.1,23.2,19.6,23.0,,3.9,
2019-05-21,12.4,23.6,,,,4.1,
2019-05-22,,23.3,19.8,22.5,24.1,,
2019-05-23,13.1,,19.1,21.9,,4.3,6.7
2019-05-24,13.6,23.7,19.4,22.3,,3.6,
2019-05-25,12.6,,,23.7,24.6,4.5,8.4
2019-05-26,11.4,22.9,,27.7,24.7,6.0,9.1
2019-05-27,,22.4,,27.8,23.7,6.3,
2019-05-28,14.0,21.5,18.0,26.6,,6.0,8.0
2019-05-29,,,18.7,,22.9,5.8,8.0
2019-05-30,,22.8,19.2,26.1,,5.4,7.2
2019-05-31,13.2,22.5,19.4,,,5.6,
2019-06-01,13.2,22.7,19.9,24.7,,5.3,
2019-06-02,13.0,23.6,21.2,,25.7,5.3,9.2
2019-06-03,13.4,23.9,21.7,24.0,,,
2019-06-04,13.7,24.5,21.9,,,4.0,7.9
2019-06-05,,,21.6,,25.7,3.6,7.9
2019-06-06,13.0,23.9,19.5,,24.8,,
2019-06-07,13.2,23.5,19.4,24.3,24.6,5.5,8.2
2019-06-08,13.8,,19.7,23.5,,,8.2
2019-06-09,12.7,22.5,18.8,26.4,24.5,5.9,
2019-06-10,12.1,,17.7,29.2,25.1,5.6,8.9
2019-06-11,12.4,22.1,17.0,,,5.3,8.2
2019-06-12,,21.2,15.1,31.9,,6.0,9.3
2019-06-13,,,14.3,35.5,,5.7,8.8
2019-06-14,11.0,22.9,14.3,36.1,24.7,,8.6
2019-06-15,,,,36.3,25.1,5.3,9.3
2019-06-16,,22.6,,36.6,,6.0,10.0
2019-06-17,10.3,23.3,,,25.0,5.9,9.6
2019-06-18,10.2,23.5,,,,5.6,9.5
2019-06-19,,22.9,,,25.0,5.7,9.2
2019-06-20,10.9,22.8,14.4,,25.0,,
2019-06-21,10.9,22.6,14.8,37.2,25.2,5.7,9.0
2019-06-22,10.7,21.9,14.6,,24.8,6.1,9.8
2019-06-23,,22.4,,38.0,25.0,,10.1
2019-06-24,10.5,,15.4,38.2,,5.5,
2019-06-25,,23.5,,37.7,,5.1,
2019-06-26,,23.0,15.8,,,4.3,
2019-06-27,11.3,,,,25.3,4.8,9.0
2019-06-28,11.2,23.1,17.1,,25.3,4.8,
2019-06-29,10.1,23.5,16.4,37.8,25.2,5.1,9.3
2019-06-30,,22.6,15.8,38.3,24.9,,9.8
2019-07-01,,22.8,15.5,37.9,25.0,,8.8
2019-07-02,10.7,23.7,,37.1,24.7,4.5,8.0
2019-07-03,11.1,,16.1,,,4.6,8.8
2019-07-04,11.5,23.1,16.8,37.2,25.0,5.7,10.0
2019-07-05,12.0,22.9,17.6,36.6,,,9.8
2019-07-06,11.8,23.9,17.5,36.4,24.7,5.7,
2019-07-07,12.1,24.3,,,25.0,6.0,10.0
2019-07-08,,23.4,17.6,35.3,25.1,6.2,9.5
2019-07-09,12.5,,17.9,34.7,24.6,5.9,8.8
2019-07-10,,,18.3,33.4,23.8,,
2019-07-11,,24.0,18.6,,24.6,6.6,
2019-07-12,12.9,23.4,19.1,,,,
2019-07-13,13.1,,19.1,,24.1,7.3,
2019-07-14,13.6,23.9,19.1,,23.5,,9.1
2019-07-15,14.0,24.5,19.2,32.2,23.7,7.1,
2019-07-16,14.0,24.5,19.1,,,6.6,9.2
2019-07-17,14.4,24.6,,31.8,,6.4,8.8
2019-07-18,,24.4,19.8,32.3,23.5,7.1,8.6
2019-07-19,14.9,,20.1,32.8,24.0,7.1,
2019-07-20,13.4,24.1,19.1,,24.3,7.4,9.4
2019-07-21,13.3,23.0,18.0,36.2,23.5,7.1,
2019-07-22,13.3,,18.0,36.4,,7.8,9.2
2019-07-23,,,,35.6,23.6,7.7,
2019-07-24,13.8,22.7,17.4,,23.3,7.8,
2019-07-25,13.6,23.9,,34.6,,7.0,8.7
2019-07-26,14.1,24.8,17.7,,24.2,6.1,8.6
2019-07-27,14.9,25.0,17.7,,,,8.5
2019-07-28,15.0,25.4,18.2,,,,8.5
2019-07-29,15.1,,,,25.1,6.2,8.6
2019-07-30,16.3,24.4,18.3,,,5.3,
2019-07-31,,24.6,18.6,46.9,23.3,,8.4
2019-08-01,16.3,25.3,19.1,48.7,23.5,5.8,
2019-08-02,,25.2,,,23.5,5.2,
2019-08-03,17.8,23.9,,51.5,23.0,5.2,9.3
2019-08-04,17.3,,17.9,53.2,23.0,5.8,
2019-08-05,17.7,24.7,17.3,53.9,24.1,,
2019-08-06,17.5,,17.2,54.5,23.6,6.5,8.1
2019-08-07,16.3,23.8,17.1,53.4,,6.2,7.9
2019-08-08,16.3,24.1,16.7,53.2,23.9,5.7,7.9
2019-08-09,16.7,25.5,16.7,,,,7.8
2019-08-10,,,16.7,55.7,,5.1,7.8
2019-08-11,,25.1,,,23.5,5.0,7.9
2019-08-12,20.0,23.8,16.6,57.0,23.4,5.4,8.6
2019-08-13,,,17.0,56.5,23.7,5.6,
2019-08-14,20.7,23.4,16.6,56.9,23.9,5.9,8.7
2019-08-15,21.4,23.1,16.3,58.0,24.0,5.7,8.4
2019-08-16,,23.1,,59.8,,5.3,8.1
2019-08-17,22.4,22.9,,61.9,,,8.1
2019-08-18,,,16.9,64.0,23.9,5.4,8.0
2019-08-19,22.7,23.2,16.2,65.7,23.6,4.6,7.7
2019-08-20,22.8,,17.0,67.4,23.2,4.9,8.4
2019-08-21,23.0,23.1,17.1,68.2,22.7,4.9,
2019-08-22,22.9,22.4,16.6,68.9,22.2,4.8,
2019-08-23,23.3,22.3,16.2,69.8,22.1,4.6,
2019-08-24,23.4,22.6,16.2,70.7,22.1,4.2,8.4
2019-08-25,23.7,,,,,,
2019-08-26,24.0,23.0,15.2,66.3,23.1,4.8,7.1
2019-08-27,24.1,23.2,,,23.4,5.2,8.0
2019-08-28,23.7,,15.7,70.0,23.2,,8.4
2019-08-29,,22.0,15.6,71.2,22.2,5.7,
2019-08-30,,22.6,15.3,,,5.4,8.2
2019-08-31,,22.9,16.2,74.8,,,9.1
2019-09-01,23.6,23.3,15.8,,23.4,5.4,8.7
2019-09-02,24.3,23.6,15.1,76.0,,,
2019-09-03,24.5,23.5,14.9,75.6,23.2,,7.7
2019-09-04,24.4,,,,,5.1,
2019-09-05,,24.0,,78.6,23.5,3.7,
2019-09-06,23.8,,14.7,78.9,23.4,,7.4
2019-09-07,23.4,23.4,,,23.2,4.0,8.5
2019-09-08,23.8,23.3,14.7,,23.4,,8.3
2019-09-09,23.8,23.8,14.5,80.8,22.9,3.6,
2019-09-10,,,14.6,80.7,,3.6,
2019-09-11,24.2,23.7,,,21.7,,
2019-09-12,24.7,23.8,13.0,80.5,,3.5,7.3
2019-09-13,,24.1,13.7,81.1,21.1,3.1,7.9
2019-09-14,24.0,24.1,,,21.4,3.0,8.2
2019-09-15,23.9,24.2,13.4,,20.9,,
2019-09-16,,,13.5,,21.0,2.6,7.4
2019-09-17,23.9,,13.8,83.2,21.0,,8.2
2019-09-18,24.0,24.8,13.9,,21.6,3.1,
2019-09-19,24.6,24.6,13.9,83.0,,,9.2
2019-09-20,,24.6,14.6,83.4,,4.9,9.2
2019-09-21,23.8,,,84.1,,5.1,
2019-09-22,23.3,25.5,13.8,84.6,23.2,5.9,
2019-09-23,23.9,,,83.9,22.7,5.5,7.9
2019-09-24,24.6,25.2,13.8,,21.6,5.9,9.0
2019-09-25,,25.4,,,20.8,6.0,
2019-09-26,,25.9,,84.7,20.9,5.8,8.5
2019-09-27,,26.0,13.8,84.4,20.5,5.7,9.2
2019-09-28,,,13.3,,20.5,,9.2
2019-09-29,23.5,26.0,13.5,,20.7,4.5,
2019-09-30,,26.2,14.1,85.4,,4.6,8.6
2019-10-01,23.5,26.1,14.2,85.6,,,9.5
2019-10-02,23.9,,14.2,86.0,20.1,,9.5
2019-10-03,24.1,,,,20.0,,8.7
2019-10-04,23.6,25.7,15.0,86.3,20.0,,9.0
2019-10-05,23.6,,14.2,,,5.1,9.3
2019-10-06,24.1,25.7,13.7,86.5,19.2,5.3,9.5
2019-10-07,24.2,25.7,13.1,86.2,19.7,5.8,8.9
2019-10-08,24.0,25.4,,,,5.5,9.7
2019-10-09,23.9,25.6,12.8,86.5,19.2,5.6,
2019-10-10,,,13.2,87.0,20.2,,
2019-10-11,23.6,26.1,13.0,,20.2,5.8,10.6
2019-10-12,23.6,26.3,13.5,85.4,20.4,6.1,10.1
2019-10-13,23.8,26.6,13.3,,,,8.7
2019-10-14,23.4,,,86.3,,6.8,
2019-10-15,23.2,,13.6,87.1,20.0,7.1,9.6
2019-10-16,23.0,,13.8,85.7,20.2,7.2,
2019-10-17,,26.9,14.1,85.5,21.2,,
2019-10-18,,,,86.2,21.6,7.8,8.9
2019-10-19,22.6,26.7,13.9,86.2,21.4,8.4,9.0
2019-10-20,22.9,,13.5,85.8,21.1,,8.6
2019-10-21,22.7,26.6,13.9,86.2,21.0,,10.2
2019-10-22,22.5,,,,,,11.1
2019-10-23,20.9,24.0,,84.8,19.6,8.7,11.1
2019-10-24,19.8,24.6,17.1,85.8,21.1,9.0,
2019-10-25,19.5,,16.6,,,8.7,
2019-10-26,19.6,23.6,15.7,,21.0,8.3,9.0
2019-10-27,18.4,24.7,16.5,84.9,22.8,9.0,9.7
2019-10-28,,25.1,16.4,,,8.9,
2019-10-29,18.1,24.8,16.9,85.7,23.2,9.1,
2019-10-30,18.3,24.1,,84.6,,,8.9
2019-10-31,18.0,24.4,16.7,85.3,23.3,9.1,9.1
2019-11-01,,,16.6,,23.4,,9.4
2019-11-02,18.4,,,84.6,23.1,8.1,10.0
2019-11-03,17.9,,16.4,84.1,23.5,8.2,9.3
2019-11-04,18.3,24.8,,,23.5,8.1,8.5
2019-11-05,,24.6,,83.4,23.4,8.3,10.0
2019-11-06,18.1,24.7,,,,8.5,9.5
2019-11-07,18.8,,16.2,,23.4,8.3,9.7
2019-11-08,18.7,,15.8,,23.3,,
2019-11-09,18.4,24.6,16.4,81.9,,8.2,10.0
2019-11-10,18.5,24.8,16.5,81.0,,8.4,9.7
2019-11-11,18.4,25.2,16.5,,23.2,,
2019-11-12,18.3,25.2,16.6,82.5,23.3,,8.5
2019-11-13,18.4,25.1,16.3,,23.4,8.5,
2019-11-14,,,16.2,80.5,23.7,,8.9
2019-11-15,18.3,,,,24.3,7.9,8.5
2019-11-16,,,16.4,78.9,25.2,7.3,8.0
2019-11-17,18.3,26.1,16.1,78.2,25.4,7.7,8.2
2019-11-18,,26.0,16.5,77.6,25.5,8.0,
2019-11-19,18.3,26.1,16.9,77.2,25.6,,8.5
2019-11-20,18.1,26.1,,77.7,26.0,8.6,7.9
2019-11-21,,,,78.0,26.1,9.3,8.0
2019-11-22,,,17.0,77.8,26.0,8.2,7.9
2019-11-23,18.2,26.9,17.1,77.9,,8.0,7.9
2019-11-24,18.2,26.5,16.8,77.6,26.3,8.1,7.9
2019-11-25,18.6,,16.6,,26.3,,8.3
2019-11-26,18.4,26.2,,77.1,26.8,,8.2
2019-11-27,18.0,,17.1,77.4,26.8,8.2,8.0
2019-11-28,18.2,26.8,17.1,77.2,27.1,8.2,7.8
2019-11-29,18.4,,,77.2,27.3,8.1,8.0
2019-11-30,,,17.2,77.1,27.3,7.4,7.8
2019-12-01,19.0,26.8,17.4,76.8,26.9,,
2019-12-02,19.0,,,76.8,27.5,6.6,
2019-12-03,18.9,,17.6,76.9,27.5,7.4,8.1
2019-12-04,18.9,26.8,17.5,,27.9,,8.0
2019-12-05,,26.8,17.6,76.5,28.6,,
2019-12-06,18.3,26.8,18.0,76.5,28.6,7.8,
2019-12-07,18.7,26.8,17.5,75.8,28.3,6.8,
2019-12-08,18.7,26.8,,75.9,28.8,6.3,8.5
2019-12-09,18.4,26.8,17.8,76.7,,6.6,8.5
2019-12-10,,26.8,,,29.3,6.8,8.1
2019-12-11,19.3,26.8,,74.8,29.3,6.6,7.2
2019-12-12,19.1,26.8,17.5,75.5,29.9,6.9,7.7
2019-12-13,18.8,,18.1,76.6,30.1,7.1,8.2
2019-12-14,18.8,,18.1,,30.1,7.1,8.2
2019-12-15,,26.8,20.1,,32.0,6.9,7.6
2019-12-16,17.5,,20.1,,31.6,,7.2
2019-12-17,17.7,26.8,20.3,74.0,31.6,7.0,7.3
2019-12-18,,,20.4,74.0,,7.3,
2019-12-19,18.2,,20.3,,32.0,7.8,7.1
2019-12-20,18.0,26.8,20.4,74.1,,7.9,6.7
2019-12-21,,26.8,20.4,74.0,,,
2019-12-22,17.6,26.8,,,,7.5,
2019-12-23,17.7,26.8,20.4,,,7.6,6.6
2019-12-24,18.0,26.8,20.5,74.1,32.5,7.1,7.0
2019-12-25,,26.8,,74.0,32.8,7.5,6.6
2019-12-26,18.0,26.8,20.5,73.7,33.0,6.9,6.5
2019-12-27,17.8,,20.7,74.3,33.4,7.0,6.6
2019-12-28,17.8,,21.0,74.4,,6.9,
2019-12-29,17.7,26.8,,74.2,33.6,7.3,6.8
2019-12-30,,26.8,20.8,74.2,,7.5,6.8
2019-12-31,,26.8,20.9,,34.0,7.2,
2020-01-01,,,20.9,74.2,34.2,7.1,
2020-01-02,17.8,26.8,,74.4,34.7,7.0,6.8
2020-01-03,,26.8,21.2,74.4,34.8,6.7,6.6
2020-01-04,17.6,26.8,21.3,74.4,,6.6,6.7
2020-01-05,17.6,26.8,21.4,74.3,,6.6,6.7
2020-01-06,17.5,26.8,21.3,74.2,,6.7,6.8
2020-01-07,,,,73.9,34.8,,
2020-01-08,16.7,26.8,19.3,73.8,35.4,,6.2
2020-01-09,,26.8,18.1,,35.9,9.2,
2020-01-10,,26.8,,73.7,36.0,9.2,6.7
2020-01-11,15.6,26.8,17.8,73.7,,,7.3
2020-01-12,15.6,26.8,18.1,,,9.5,7.4
2020-01-13,,,18.2,,,,7.2
2020-01-14,15.5,,,74.4,37.6,9.5,7.6
2020-01-15,,,18.1,74.3,37.6,9.8,7.6
2020-01-16,15.6,26.8,,74.2,38.0,9.4,7.6
2020-01-17,15.5,26.8,17.8,74.0,,9.5,
2020-01-18,15.3,,,,,,7.3
2020-01-19,15.5,26.8,,,38.4,8.7,7.0
2020-01-20,15.4,26.8,18.0,73.7,,9.1,
2020-01-21,15.4,26.8,,73.8,38.7,9.1,
2020-01-22,15.3,26.8,18.1,73.7,38.9,9.4,
2020-01-23,,26.8,18.2,73.4,38.7,9.5,7.2
2020-01-24,15.4,26.8,18.2,,38.7,9.5,
2020-01-25,15.7,,18.2,73.1,,9.1,6.9
2020-01-26,15.6,26.8,18.0,73.2,38.8,,7.0
2020-01-27,15.5,26.8,17.8,73.3,,9.1,
2020-01-28,,26.8,18.0,73.2,38.8,,7.0
2020-01-29,15.5,26.8,,73.3,39.6,9.1,
2020-01-30,,26.8,17.6,,39.5,,
2020-01-31,15.5,,17.9,,39.8,9.1,6.8
2020-02-01,15.4,,17.7,73.2,,8.7,6.4
2020-02-02,,26.8,,72.5,,8.6,
2020-02-03,,,,,40.1,8.6,6.7
2020-02-04,15.3,,17.9,72.8,,,7.1
2020-02-05,,27.0,,,,9.5,7.3
2020-02-06,15.2,25.9,,,40.5,9.4,
2020-02-07,15.2,26.7,,72.4,40.4,,6.8
2020-02-08,,26.8,18.0,72.0,40.3,9.4,6.9
2020-02-09,,26.8,17.9,71.7,,9.2,6.8
2020-02-10,15.2,,,,40.4,8.9,
2020-02-11,15.3,27.2,18.1,71.3,40.6,9.2,
2020-02-12,15.4,,18.1,,40.9,9.1,6.3
2020-02-13,15.0,27.0,18.2,,41.2,9.2,6.3
2020-02-14,,27.0,18.0,70.2,41.2,9.0,
2020-02-15,,26.9,17.7,69.8,41.3,,5.9
2020-02-16,15.3,27.0,17.8,69.7,41.2,8.6,6.1
2020-02-17,,27.0,18.1,,,8.9,7.1
2020-02-18,,26.8,,70.6,41.1,9.7,
2020-02-19,,27.1,18.2,70.8,,,6.3
2020-02-20,15.2,27.2,18.1,70.9,41.1,,6.5
2020-02-21,14.9,26.7,,71.4,,9.4,7.1
2020-02-22,,26.7,18.7,71.2,41.5,9.4,6.9
2020-02-23,,26.7,,71.1,41.6,9.7,7.2
2020-02-24,15.1,,18.8,71.0,41.7,,
2020-02-25,,,18.9,,42.0,,6.9
2020-02-26,15.0,26.9,18.7,70.9,,9.4,6.7
2020-02-27,14.9,26.8,,70.8,,,6.9
2020-02-28,14.9,26.8,,,,,
2020-02-29,,,17.6,71.1,42.0,9.5,6.7
2020-03-01,13.6,26.6,,71.6,42.2,9.3,
2020-03-02,13.8,25.9,,71.6,42.2,9.5,7.6
2020-03-03,13.8,25.9,,,,9.6,
2020-03-04,,26.4,17.2,72.2,42.4,9.3,7.5
2020-03-05,13.9,26.8,16.8,72.3,42.5,9.1,
2020-03-06,13.7,27.0,,73.0,42.7,,7.9
2020-03-07,13.7,,,73.1,,9.3,
2020-03-08,13.7,26.8,17.2,72.6,42.9,9.6,7.8
2020-03-09,13.7,26.8,17.1,,43.0,9.5,8.0
2020-03-10,,26.8,,72.2,43.4,9.3,7.4
2020-03-11,13.6,,17.0,72.2,43.1,9.1,
2020-03-12,13.8,26.8,17.2,72.4,43.1,,7.6
2020-03-13,13.8,26.8,17.0,,42.9,9.0,7.3
2020-03-14,13.9,,17.1,72.0,,,7.6
2020-03-15,,,17.3,,43.0,,7.7
2020-03-16,13.6,,,71.9,42.9,9.2,8.2
2020-03-17,13.8,27.2,17.2,71.8,,8.9,7.9
2020-03-18,13.7,,16.8,,,8.7,7.3
2020-03-19,13.9,,16.1,70.6,42.5,8.1,7.1
2020-03-20,14.0,,15.9,70.0,42.7,,7.3
2020-03-21,,,16.1,69.8,43.0,7.8,7.4
2020-03-22,13.7,,16.5,,43.0,,
2020-03-23,14.0,27.3,16.2,,42.8,,7.9
2020-03-24,,27.3,15.8,67.9,42.7,,7.6
2020-03-25,14.0,27.0,16.0,67.5,42.4,7.5,8.0
2020-03-26,14.2,26.0,15.8,,41.9,7.2,
2020-03-27,14.8,25.7,16.2,,41.7,,8.0
2020-03-28,,26.2,17.3,,42.0,9.2,8.5
2020-03-29,13.7,,17.6,69.4,42.9,10.1,9.4
2020-03-30,,27.3,17.9,70.1,,10.1,9.4
2020-03-31,13.4,27.3,,,,9.8,9.0
2020-04-01,,27.3,17.1,70.1,43.0,9.8,8.8
2020-04-02,13.8,27.3,16.7,,,9.4,
2020-04-03,13.7,27.2,,69.4,42.3,,9.6
2020-04-04,13.5,,16.4,,42.5,9.9,
2020-04-05,,,16.4,69.5,,,9.3
2020-04-06,13.4,27.5,16.2,69.1,42.6,,
2020-04-07,13.9,27.3,15.8,67.9,,9.3,9.0
2020-04-08,13.7,28.0,,67.5,,8.9,9.2
2020-04-09,14.1,,16.7,66.8,42.2,8.7,8.8
2020-04-10,14.3,27.0,16.6,,42.2,8.6,8.9
2020-04-11,13.9,27.3,,,,,8.6
2020-04-12,13.9,,16.3,,42.6,10.2,
2020-04-13,13.9,,,70.0,42.4,,9.2
2020-04-14,13.8,27.3,16.6,69.9,42.5,10.2,9.2
2020-04-15,13.6,28.0,,69.9,42.8,,
2020-04-16,,27.8,16.3,69.4,,9.7,9.0
2020-04-17,14.2,27.7,16.4,68.9,43.0,9.3,9.6
2020-04-18,14.1,26.8,,68.4,42.8,,10.5
2020-04-19,13.1,27.2,,69.9,44.3,11.7,11.9
2020-04-20,,,,72.3,,,11.6
2020-04-21,,27.2,16.3,76.2,45.3,10.9,11.6
2020-04-22,12.8,,16.2,79.0,,11.0,11.3
2020-04-23,,28.1,16.0,80.9,,11.1,10.5
2020-04-24,,,15.6,81.6,,11.2,10.0
2020-04-25,12.9,,15.4,81.3,,10.7,
2020-04-26,12.4,,15.6,,46.7,10.7,9.6
2020-04-27,,29.5,15.0,81.9,46.7,10.4,
2020-04-28,12.9,,14.4,,,10.1,10.4
2020-04-29,13.1,,,80.8,,9.9,10.4
2020-04-30,13.2,,14.7,80.9,46.5,9.9,10.3
2020-05-01,13.2,,14.7,81.2,,,
2020-05-02,13.0,,15.0,80.9,46.3,,10.2
2020-05-03,13.4,29.0,,80.3,46.2,,9.8
2020-05-04,13.4,,,80.3,46.7,10.1,
2020-05-05,,29.0,16.5,79.9,,,
2020-05-06,13.5,28.6,,79.0,46.7,,10.4
2020-05-07,13.8,28.9,16.6,78.2,46.5,9.1,
2020-05-08,13.8,28.9,16.8,77.9,,,10.3
2020-05-09,13.6,28.9,16.8,,46.2,9.7,10.5
2020-05-10,,,,81.3,46.8,,10.6
2020-05-11,12.5,29.3,,,47.4,11.2,10.6
2020-05-12,,29.5,14.4,84.1,47.3,11.1,10.5
2020-05-13,12.9,,13.7,84.4,46.8,10.8,10.6
2020-05-14,12.5,29.6,13.9,85.1,,11.2,11.1
2020-05-15,12.6,29.8,13.8,85.0,,,10.7
2020-05-16,12.8,,13.4,84.6,47.6,10.7,10.1
2020-05-17,12.8,29.8,,84.4,47.6,,10.0
2020-05-18,12.8,30.5,13.6,84.2,46.8,10.4,10.3
2020-05-19,13.1,31.0,14.3,83.2,47.8,9.7,10.3
2020-05-20,,,,82.7,47.7,9.8,
2020-05-21,,29.9,14.2,,47.6,11.4,11.6
2020-05-22,12.5,30.6,,85.6,47.9,11.2,
2020-05-23,12.8,30.5,13.6,,47.5,10.7,10.5
2020-05-24,12.7,31.0,13.3,84.7,47.8,11.1,10.5
2020-05-25,12.4,30.2,13.2,,,,11.5
2020-05-26,,,13.1,,,,11.3
2020-05-27,,31.3,13.4,84.5,48.2,11.2,10.8
2020-05-28,12.6,31.5,,84.8,48.2,11.2,10.9
2020-05-29,,31.6,13.6,84.6,48.0,,
2020-05-30,13.1,31.6,14.0,83.6,47.5,,9.9
2020-05-31,,31.3,14.7,82.8,,11.2,10.3
2020-06-01,13.3,31.5,15.4,81.9,46.9,11.0,
2020-06-02,,,,80.3,46.9,10.3,10.1
2020-06-03,,32.1,,,,11.0,
2020-06-04,12.8,33.0,16.8,80.2,,11.3,
2020-06-05,12.9,33.1,,79.9,,11.3,10.5
2020-06-06,13.5,32.8,,79.1,47.3,11.0,10.3
2020-06-07,13.6,33.6,19.1,79.6,47.8,11.0,
2020-06-08,,33.8,19.7,80.4,48.2,11.0,11.0
2020-06-09,12.9,34.8,,,48.0,11.8,
2020-06-10,12.5,,16.9,,47.7,12.0,11.0
2020-06-11,12.5,36.5,17.0,,48.0,12.0,11.0
2020-06-12,12.5,,,83.7,48.2,12.3,11.0
2020-06-13,12.4,,14.8,,,,11.5
2020-06-14,12.6,36.2,14.1,,,,11.0
2020-06-15,12.4,,13.8,,,12.1,11.3
2020-06-16,12.6,,13.3,86.3,48.4,12.0,10.9
2020-06-17,12.5,36.9,13.2,86.4,48.3,12.1,11.4
2020-06-18,,37.2,13.4,86.8,48.7,,11.4
2020-06-19,12.3,37.2,13.3,86.8,48.4,12.1,11.9
2020-06-20,12.4,,,87.2,48.7,12.2,
2020-06-21,11.7,,,88.8,,12.6,
2020-06-22,,37.2,13.9,,50.0,13.0,12.8
2020-06-23,,,,,50.3,12.9,12.6
2020-06-24,11.8,36.8,13.5,95.8,,12.6,13.2
2020-06-25,,,13.4,87.2,48.7,12.2,11.9
2020-06-26,12.3,,13.2,96.0,,12.1,11.5
2020-06-27,12.7,36.6,12.9,,,12.0,11.8
2020-06-28,,36.7,12.6,96.5,50.1,12.2,12.1
2020-06-29,,,13.1,96.5,,12.6,
2020-06-30,12.3,,12.6,96.4,,12.1,11.8
2020-07-01,,36.8,,,50.1,,
2020-07-02,12.1,36.1,,97.4,51.0,12.8,12.5
2020-07-03,11.9,37.7,12.7,99.2,51.1,,12.4
2020-07-04,12.1,,,,,,12.6
2020-07-05,12.0,,12.3,99.9,51.3,13.1,12.4
2020-07-06,12.0,,,100.1,,13.4,12.8
2020-07-07,11.7,38.3,12.4,100.5,51.9,,
2020-07-08,,,,101.0,51.8,13.8,13.0
2020-07-09,,38.1,12.0,,51.4,13.2,
2020-07-10,12.1,38.1,11.6,,51.5,,12.4
2020-07-11,,38.6,11.9,,52.1,,12.8
2020-07-12,11.8,38.8,12.3,101.8,52.4,13.3,12.9
2020-07-13,,38.3,11.9,101.6,,13.2,12.7
2020-07-14,12.0,,12.6,,,,12.4
2020-07-15,12.1,,13.2,,52.4,12.6,12.7
2020-07-16,,,13.4,,,12.8,12.4
2020-07-17,11.4,,,103.3,53.0,13.8,12.8
2020-07-18,11.4,39.2,12.2,105.1,53.7,14.1,13.9
2020-07-19,11.2,,12.1,105.9,54.2,13.9,13.9
2020-07-20,,40.4,11.7,105.3,,13.0,12.7
2020-07-21,11.8,40.3,11.4,,53.7,13.4,13.3
2020-07-22,11.7,40.6,11.4,106.7,54.2,14.0,13.6
2020-07-23,12.1,40.5,11.2,,53.8,13.6,13.0
2020-07-24,12.1,40.7,11.4,105.4,,13.7,12.8
2020-07-25,12.1,41.4,11.7,104.7,54.0,13.4,12.7
2020-07-26,,42.1,12.2,107.1,55.7,13.8,13.4
2020-07-27,10.9,45.8,,110.1,,,
2020-07-28,,46.2,10.7,110.3,56.4,13.8,13.2
2020-07-29,11.8,,10.4,,,13.9,13.4
2020-07-30,12.0,47.1,10.5,,56.3,13.6,
2020-07-31,12.3,,,108.9,,12.9,12.4
2020-08-01,,46.9,,,55.6,,
2020-08-02,12.1,48.0,12.6,108.5,,,13.4
2020-08-03,12.1,48.8,13.6,108.9,56.0,,12.6
2020-08-04,12.3,49.4,,,56.4,,12.8
2020-08-05,12.9,50.2,,108.6,56.3,12.6,13.0
2020-08-06,13.6,50.7,16.6,,55.6,12.1,12.9
2020-08-07,,,,108.9,55.7,12.5,13.1
2020-08-08,,,,109.2,55.6,,
2020-08-09,,54.3,,,55.6,,13.4
2020-08-10,12.3,55.0,15.2,105.4,55.6,14.1,13.4
2020-08-11,,56.1,15.9,105.6,,13.6,
2020-08-12,,56.8,17.3,,56.0,,12.8
2020-08-13,12.9,58.0,,106.3,,14.2,13.0
2020-08-14,12.4,58.6,18.1,,56.3,14.3,12.6
2020-08-15,12.8,,,108.9,,13.9,
2020-08-16,13.0,60.5,18.2,,,14.4,13.0
2020-08-17,13.3,61.0,18.2,112.8,54.8,13.9,12.9
2020-08-18,13.6,62.1,,,,13.5,13.1
2020-08-19,13.9,63.5,17.7,115.5,54.3,13.5,14.1
2020-08-20,14.2,,,116.3,53.6,13.4,15.0
2020-08-21,,64.1,17.3,116.4,53.8,,15.4
2020-08-22,,64.1,16.7,116.5,,13.7,15.3
2020-08-23,,,16.3,,54.1,13.6,15.1
2020-08-24,14.4,66.9,,117.4,,13.4,
2020-08-25,14.7,67.9,15.9,,53.8,13.3,15.2
